"","x","y","date","angle","dist","dist_smoothed","speed","speed_smoothed","spatial_angle","abs_spatial_angle","speed_persistance","speed_rotation"
"111",494408.793534899,7872817.32777061,2015-07-23 21:08:00,0.49227819829615,45.66459088983,51.9567459160527,342.484431673725,389.675594370395,-0.492278198318211,0.492278198318211,301.81727909492,-161.87005893189
"112",494363.190226642,7872819.69275204,2015-07-23 21:16:00,0.131349423900895,11.3413865646926,28.5029887272613,85.0603992351942,213.772415454459,0.0355065144768398,0.0355065144768398,85.0067865107939,3.01956373652516
"113",494352.038552839,7872821.75847724,2015-07-23 21:24:00,0.375104151998816,33.2311194883064,22.2862530264995,249.233396162298,167.146897698746,0.317731148049507,0.317731148049507,236.758437040416,77.8635232491591
"114",494319.4176977,7872815.41914664,2015-07-23 21:32:00,0.217838634441076,44.7561313120663,38.9936254001863,335.670984840497,292.452190501397,-0.217838634430043,0.217838634430043,327.7380199249,-72.5451608275471
"115",494274.676573913,7872816.57808251,2015-07-23 21:40:00,0.175785426899912,86.7293221969739,65.7427267545201,650.469916477304,493.070450658901,0.175785426928351,0.175785426928351,640.445840698546,113.755164163762
"116",494188.919678387,7872803.62701312,2015-07-23 21:48:00,0.112618777013191,13.8743006542671,50.3018114256205,104.057254907003,377.263585692154,0.410134622452229,0.410134622452229,95.4274904796064,41.4910395090992
"117",494175.520676862,7872800.0265997,2015-07-23 21:56:00,0.834420122083301,14.6387765839817,14.2565386191244,109.790824379863,106.924039643433,0.0725012292633543,0.0725012292633543,109.502396959439,7.95299806031453
"118",494168.840524688,7872787.00088104,2015-07-23 22:04:00,2.43778524198534,7.98841480306131,11.3135956935215,59.9131110229598,84.8519677014113,-1.22452995537472,1.22452995537472,20.3338003184924,-56.3570531260923
"119",494167.019827474,7872794.77904488,2015-07-23 22:12:00,0.0755195817049508,8.99075388174741,8.48958434240436,67.4306541131056,63.6718825680327,-0.416678569251002,0.416678569251002,61.6611693017251,-27.2909016792277
"120",494164.316041119,7872803.35361161,2015-07-23 22:20:00,1.86265675640478,5.8335199134872,7.4121368976173,43.751399351154,55.5910267321298,0.4703054475916,0.4703054475916,39.0013061426676,19.826322512006
"121",494170.149021779,7872803.43292875,2015-07-23 22:28:00,0.669209840369018,2.26781249516427,4.05066620432573,17.0085937137321,30.379996532443,0.441279934608802,0.441279934608802,15.3792681947112,7.26432171052132
"122",494171.946659115,7872802.05036826,2015-07-23 22:36:00,0.446200700359141,10.8892980943977,6.57855529478099,81.6697357079829,49.3391647108575,0.290529953563728,0.290529953563728,78.2471367217225,23.3951132817055
"123",494176.868396671,7872792.33680493,2015-07-23 22:44:00,2.7800428546207,2.91912064249178,6.90420936844475,21.8934048186884,51.7815702633356,-0.719180606467198,0.719180606467198,16.4714105551245,-14.422683830671
"124",494174.713236654,7872794.30570072,2015-07-23 22:52:00,2.72860764366342,1.99705318116921,2.4580869118305,14.9778988587691,18.4356518387287,-0.508100652124861,0.508100652124861,13.0857431618367,-7.28702820949388
"125",494175.523081934,7872792.48022215,2015-07-23 23:00:00,1.54402831586945,1.93196525635351,1.96450921876136,14.4897394226513,14.7338191407102,-0.699422116349774,0.699422116349774,11.0877564241858,-9.32814054430258
"126",494173.77870089,7872791.6497858,2015-07-23 23:08:00,2.35895450023802,1.24596215954302,1.58896370794827,9.34471619657268,11.917227809612,-0.780478199573205,0.780478199573205,6.64014179152048,-6.57512264395052
"127",494174.198723509,7872792.82281721,2015-07-23 23:16:00,2.70169774533601,0.625096533006769,0.935529346274896,4.68822399755077,7.01647009706172,-0.659215020860739,0.659215020860739,3.70591576318069,-2.87152095716187
"128",494173.757448245,7872792.3800737,2015-07-23 23:24:00,0.88460588996033,123.092637876824,61.8588672049155,923.194784076181,463.941504036866,-0.703791948155817,0.703791948155817,703.838029692927,-597.411614637216
"129",494051.24998325,7872804.36833963,2015-07-23 23:32:00,0.080598108503569,397.14200232679,260.117320101807,2978.56501745092,1950.87990076355,-0.0805981084870222,0.0805981084870222,2968.89579224602,-239.806876394935
"130",493660.393107801,7872874.74356913,2015-07-23 23:40:00,0.240134080072052,258.320794145627,327.731398236208,1937.4059560922,2457.98548677156,0.240134080116202,0.240134080116202,1881.81421349684,460.77880222817
"131",493402.56847308,7872858.74074379,2015-07-23 23:48:00,0.662094665911872,59.5381432632153,158.929468704421,446.536074474115,1191.97101528316,0.662094665923538,0.662094665923538,352.185781341343,274.51710552849
"132",493357.968052158,7872819.29973776,2015-07-23 23:56:00,2.31560229075306,6.28625438987799,32.9121988265467,47.146907924085,246.8414911991,-0.215127804041542,0.215127804041542,46.0601301866207,-10.0645583109097
"133",493364.221693567,7872818.6602353,2015-07-24 00:04:00,2.50464988353178,1.563477354482,3.92486587218,11.726080158615,29.43649404135,-0.5860900295197,0.5860900295197,9.76911085441998,-6.48578669093566
"134",493362.876711898,7872817.8630617,2015-07-24 00:12:00,0.17883999648881,263.981228140898,132.77235274769,1979.85921105674,995.792645607676,-0.584933190200729,0.584933190200729,1650.70559054804,-1093.16675257697
